time,x,y,v,w,yaw
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.76218e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.71416e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.78128e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.80102e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.72865e-05,0.0,0.0
0.0,-4.5,0.0,4.75411e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.72865e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.71276e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.8258e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.81119e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.71276e-05,0.0,0.0
0.0,-4.5,0.0,4.77076e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.81459e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.75458e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77028e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.79474e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77793e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.74654e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.74606e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.81119e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.75411e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77841e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77076e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77028e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.74323e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.73805e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77076e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.83265e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.73334e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,4.77028e-05,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.0,-4.5,0.0,0.0,0.0,0.0
0.4,-4.49024,-4.19183e-08,0.054903900000522504,-6.854524999821976e-06,-2.74181e-06
0.7,-4.46746,4.18578e-07,0.16148100001806934,7.887669999965635e-05,2.09212e-05
1.1,-4.40825,2.14468e-06,0.40404900011681566,-0.00010877849999979535,-2.25902e-05
1.4,-4.33999,-9.90671e-06,0.642482003020059,-0.001010496000000139,-0.000325739
1.8,-4.23046,-0.000115495,0.9409851931661974,-0.002811852499999822,-0.00145048
2.1,-4.13529,-0.000292218,1.1506908171738617,-0.0021058333333338433,-0.00208223
2.5,-4.01037,-0.000560503,1.3056317682250476,-6.020000000050986e-05,-0.00210631
2.8,-3.91038,-0.000769768,1.4191423350514776,2.5633333332978732e-05,-0.00209862
3.2,-3.77038,-0.00109206,1.5286231802090189,-0.0011177500000003604,-0.00254572
3.5,-3.67038,-0.00137141,1.5631041337960554,-0.001506999999999852,-0.00299782
3.9,-3.51038,-0.00188841,1.7400765373112899,-0.0010555999999994905,-0.00342006
4.2,-3.43038,-0.00217464,1.6072970662098034,-0.0008181666666666007,-0.00366551
4.6,-3.29038,-0.00268702,1.6629188305569447,5.900000000003133e-05,-0.00364191
4.9,-3.19038,-0.00303778,1.6745493312287556,0.0006910333333332003,-0.0034346
5.3,-3.07038,-0.00339091,1.6160381502127363,0.0019368500000005477,-0.00265986
5.6,-2.97038,-0.00362186,1.6365168050797103,0.0016884000000002204,-0.00215334
6.0,-2.85039,-0.00385437,1.580105000703627,0.0007990000000002154,-0.00183374
6.4,-2.71039,-0.00409832,1.6537239281052063,0.000352875000000363,-0.00169259
6.7,-2.63039,-0.00422929,1.5490231895426134,0.000259866666666812,-0.00161463
7.1,-2.49039,-0.0044492,1.6283227239665041,0.000157800000000208,-0.00155151
7.4,-2.39039,-0.00460282,1.6509824755307736,6.756666666607442e-05,-0.00153124
7.79999,-2.27039,-0.00478376,1.60242216753208,8.165204130107675e-05,-0.00149858
8.09999,-2.17039,-0.00493128,1.6273320514723728,0.00013133333333303917,-0.00145918
8.5,-2.03039,-0.0051291,1.692921934561326,0.0001928201794960198,-0.00138205
8.8,-1.91039,-0.00528946,1.7919318778272906,0.00026779999999929945,-0.00130171
9.2,-1.75039,-0.00548683,1.8761717172822803,0.00030517500000049155,-0.00117964
9.5,-1.63039,-0.00562188,1.9161815585407356,0.00030916666666621186,-0.00108689
9.9,-1.4704,-0.00578519,1.9491013285361842,0.0002902724999997994,-0.000970781
10.2,-1.35437,-0.00589276,1.943081154071393,0.00024001000000032813,-0.000898778
10.6,-1.21456,-0.00601351,1.8610209367501922,0.0001458825000000273,-0.000840425
10.9,-1.11815,-0.00609308,1.7781408046357183,8.165666666689219e-05,-0.000815928
11.3,-0.998795,-0.00618928,1.6601906699930313,3.9487499999824004e-05,-0.000800133
11.6,-0.915349,-0.00625581,1.5725305945314565,1.4703333333088206e-05,-0.000795722
12.0,-0.811402,-0.00633851,1.4594805186296773,-8.949999996676885e-07,-0.00079608
12.4,-0.715114,-0.00641532,1.3549304631500798,-8.49249999990142e-06,-0.000799477
12.7,-0.647556,-0.00646947,1.2802204301062172,-1.2120000000652023e-05,-0.000803113
13.1,-0.563247,-0.00653744,1.1874603942945339,-1.3559999999523941e-05,-0.000808537
13.4,-0.504074,-0.00658538,1.1219503713820933,-1.0333333332705265e-05,-0.000811637
13.8,-0.430223,-0.00664549,1.0399303443288823,-1.0132500000148417e-05,-0.00081569
14.1,-0.387023,-0.0066808,0.932277309380615,-9.733333333391212e-06,-0.00081861
14.5,-0.326521,-0.00673042,0.8623092875952382,-7.005000000059874e-06,-0.000821412
14.8,-0.293622,-0.00675749,0.7606412545262471,-6.556666667378848e-06,-0.000823379
15.2,-0.237909,-0.00680343,0.732904246790066,-5.214999999614297e-06,-0.000825465
15.5,-0.200084,-0.00683468,0.7035952378748345,-3.179999999621441e-06,-0.000826419
15.9,-0.157367,-0.00687002,0.6388262168847463,-3.4250000002788964e-06,-0.000827789
16.2,-0.123898,-0.00689774,0.6144392092355887,-3.3799999998862636e-06,-0.000828803
16.6,-0.0858401,-0.00692932,0.5571911904155149,-3.427500000485732e-06,-0.000830174
16.9,-0.0554006,-0.0069546,0.5400991851374679,-3.3766666662771494e-06,-0.000831187
17.3,-0.0215349,-0.00698275,0.48866416793197054,0.0,-0.000831187
17.6,0.00525317,-0.00700501,0.4716721623671771,0.0,-0.000831187
18.0,0.0408892,-0.00703463,0.4613761590445634,0.0,-0.000831187
18.3,0.0597437,-0.0070503,0.413765142686589,0.0,-0.000831187
18.7,0.0913283,-0.00707655,0.40503213971952967,0.0,-0.000831187
19.0,0.112628,-0.00709426,0.39094013492150126,0.0,-0.000831187
19.4,0.1366,-0.00711418,0.3565071230389599,0.0,-0.000831187
19.7,0.155355,-0.00712977,0.34309411845939775,0.0,-0.000831187
20.1,0.180197,-0.00715041,0.3322471147497571,0.0,-0.000831187
